Kin-Method,MSE,MAE,R2,Emission(kW)
RDKitECFPMorganFP/SRPK3_PLS,370.390309,14.454684,-0.117160,5.891026e-07
RDKitECFPMorganFP/SRPK3_PLS-SKLEARN,370.390309,14.454684,-0.117160,4.881925e-08
RDKitECFPMorganFP/SRPK3_XGBoost,401.233526,14.546688,-0.210189,3.327874e-06
RDKitECFPMorganFP/SRPK3_CatBoost,354.171382,13.454945,-0.068241,2.724754e-06
RDKitECFPMorganFP/SRPK3_DNN,410.302056,16.460522,-0.237541,1.825571e-05
RDKitECFPMorganFP/STK16_Linear-SVR,538.762705,15.361256,0.186894,2.637146e-08
RDKitECFPMorganFP/STK16_RBF-SVR,712.127355,16.729109,-0.074749,3.225586e-08
RDKitECFPMorganFP/STK16_DecisionTree,533.892439,14.954793,0.194245,9.396290e-09
RDKitECFPMorganFP/STK16_ExtraTrees,575.418671,15.932212,0.131573,9.874181e-07
RDKitECFPMorganFP/STK16_RandomForest,523.751747,15.300405,0.209549,8.289210e-07
RDKitECFPMorganFP/STK16_KNeighbors,620.477619,16.480751,0.063570,8.666295e-09
RDKitECFPMorganFP/STK16_PLS,514.239931,16.059079,0.223904,5.819991e-07
RDKitECFPMorganFP/STK16_PLS-SKLEARN,500.344990,15.538246,0.244875,4.861133e-08
RDKitECFPMorganFP/STK16_XGBoost,498.389835,14.624268,0.247826,3.325053e-06
RDKitECFPMorganFP/STK16_CatBoost,435.550478,13.809487,0.342663,2.710321e-06
RDKitECFPMorganFP/STK16_DNN,534.571549,17.175891,0.193220,1.736124e-05
RDKitECFPMorganFP/STK33_Linear-SVR,408.409864,11.559740,0.288000,2.213434e-08
RDKitECFPMorganFP/STK33_RBF-SVR,700.337010,12.328408,-0.220930,3.031209e-08
RDKitECFPMorganFP/STK33_DecisionTree,516.426671,12.883696,0.099689,8.548441e-09
RDKitECFPMorganFP/STK33_ExtraTrees,503.698012,13.612738,0.121880,1.040394e-06
RDKitECFPMorganFP/STK33_RandomForest,416.093817,13.281079,0.274604,8.211081e-07
RDKitECFPMorganFP/STK33_KNeighbors,583.892625,12.536995,-0.017927,1.547491e-08
RDKitECFPMorganFP/STK33_PLS,422.269710,13.053765,0.263838,5.756061e-07
RDKitECFPMorganFP/STK33_PLS-SKLEARN,397.842967,13.069771,0.306422,4.969814e-08
RDKitECFPMorganFP/STK33_XGBoost,375.162261,12.548574,0.345962,3.362613e-06
RDKitECFPMorganFP/STK33_CatBoost,423.568518,11.971629,0.261573,2.720753e-06
RDKitECFPMorganFP/STK33_DNN,437.719253,14.638229,0.236904,1.717055e-05
RDKitECFPMorganFP/STK35_Linear-SVR,273.906522,8.788402,0.046674,2.296033e-08
RDKitECFPMorganFP/STK35_RBF-SVR,350.959026,8.486145,-0.221506,2.906951e-08
RDKitECFPMorganFP/STK35_DecisionTree,409.435427,10.986956,-0.425032,8.216016e-09
RDKitECFPMorganFP/STK35_ExtraTrees,286.971772,10.143542,0.001201,1.055169e-06
RDKitECFPMorganFP/STK35_RandomForest,272.638909,10.490353,0.051086,8.426259e-07
RDKitECFPMorganFP/STK35_KNeighbors,326.130729,11.262254,-0.135091,8.185700e-09
RDKitECFPMorganFP/STK35_PLS,304.091042,12.215739,-0.058383,5.857007e-07
RDKitECFPMorganFP/STK35_PLS-SKLEARN,304.091042,12.215739,-0.058383,5.210419e-08
RDKitECFPMorganFP/STK35_XGBoost,339.161809,12.327194,-0.180446,3.349302e-06
RDKitECFPMorganFP/STK35_CatBoost,284.181481,10.331399,0.010912,2.740618e-06
RDKitECFPMorganFP/STK35_DNN,295.330937,12.583708,-0.027893,1.720508e-05
RDKitECFPMorganFP/STK36_Linear-SVR,378.084237,10.934171,0.326101,2.356811e-08
RDKitECFPMorganFP/STK36_RBF-SVR,642.439669,10.536561,-0.145087,3.145092e-08
RDKitECFPMorganFP/STK36_DecisionTree,470.629254,12.042710,0.161149,8.578418e-09
RDKitECFPMorganFP/STK36_ExtraTrees,412.663050,12.288285,0.264468,1.035792e-06
RDKitECFPMorganFP/STK36_RandomForest,384.137406,12.513200,0.315312,8.416041e-07
RDKitECFPMorganFP/STK36_KNeighbors,397.168062,10.842347,0.292086,7.701637e-09
RDKitECFPMorganFP/STK36_PLS,293.514785,11.894722,0.476838,5.817688e-07
RDKitECFPMorganFP/STK36_PLS-SKLEARN,293.514785,11.894722,0.476838,4.857031e-08
RDKitECFPMorganFP/STK36_XGBoost,314.679648,11.829723,0.439114,3.364495e-06
RDKitECFPMorganFP/STK36_CatBoost,358.278294,11.568824,0.361404,2.725164e-06
RDKitECFPMorganFP/STK36_DNN,364.669530,14.703917,0.350012,1.728271e-05
RDKitECFPMorganFP/STK39_Linear-SVR,189.897632,9.035459,-0.045291,2.276711e-08
RDKitECFPMorganFP/STK39_RBF-SVR,229.182525,8.252050,-0.261534,3.343428e-08
RDKitECFPMorganFP/STK39_DecisionTree,356.819617,11.206251,-0.964112,9.764823e-09
RDKitECFPMorganFP/STK39_ExtraTrees,211.120822,9.920564,-0.162114,1.117778e-06
RDKitECFPMorganFP/STK39_RandomForest,182.271020,9.409971,-0.003310,8.793174e-07
RDKitECFPMorganFP/STK39_KNeighbors,210.537653,9.215962,-0.158904,9.877745e-09
RDKitECFPMorganFP/STK39_PLS,199.304483,9.859746,-0.097071,5.936109e-07
RDKitECFPMorganFP/STK39_PLS-SKLEARN,199.304483,9.859746,-0.097071,6.413656e-08
RDKitECFPMorganFP/STK39_XGBoost,230.688896,10.581608,-0.269826,3.494606e-06
RDKitECFPMorganFP/STK39_CatBoost,172.403463,9.319907,0.051006,2.741784e-06
RDKitECFPMorganFP/STK39_DNN,189.859359,10.451343,-0.045080,1.658786e-05
RDKitECFPMorganFP/SYK_Linear-SVR,474.608541,16.122113,-0.061141,2.211774e-08
RDKitECFPMorganFP/SYK_RBF-SVR,489.665692,15.289485,-0.094806,3.307607e-08
RDKitECFPMorganFP/SYK_DecisionTree,544.195287,16.393441,-0.216725,9.332304e-09
RDKitECFPMorganFP/SYK_ExtraTrees,443.495744,15.787048,0.008422,1.022183e-06
RDKitECFPMorganFP/SYK_RandomForest,404.023284,15.363334,0.096675,8.325719e-07
RDKitECFPMorganFP/SYK_KNeighbors,516.875720,16.615117,-0.155643,8.087530e-09
RDKitECFPMorganFP/SYK_PLS,422.578535,15.965205,0.055189,5.774603e-07
RDKitECFPMorganFP/SYK_PLS-SKLEARN,422.578535,15.965205,0.055189,4.956418e-08
RDKitECFPMorganFP/SYK_XGBoost,415.069588,15.877741,0.071978,3.219654e-06
RDKitECFPMorganFP/SYK_CatBoost,407.837097,15.309513,0.088148,2.727943e-06
RDKitECFPMorganFP/SYK_DNN,396.914682,15.703027,0.112569,1.677782e-05
RDKitECFPMorganFP/TAK1_Linear-SVR,554.845321,15.840070,0.126841,2.191692e-08
RDKitECFPMorganFP/TAK1_RBF-SVR,795.161809,15.596600,-0.251344,3.152215e-08
RDKitECFPMorganFP/TAK1_DecisionTree,639.652289,16.723563,-0.006619,6.668605e-09
RDKitECFPMorganFP/TAK1_ExtraTrees,593.973813,17.190452,0.065265,9.574217e-07
RDKitECFPMorganFP/TAK1_RandomForest,575.027426,17.644650,0.095081,8.104454e-07
RDKitECFPMorganFP/TAK1_KNeighbors,702.963829,16.964977,-0.106252,1.023077e-08
RDKitECFPMorganFP/TAK1_PLS,548.310820,16.719583,0.137125,5.760396e-07
RDKitECFPMorganFP/TAK1_PLS-SKLEARN,527.069690,16.349735,0.170552,5.240587e-08
RDKitECFPMorganFP/TAK1_XGBoost,620.748314,18.106916,0.023130,3.271720e-06
RDKitECFPMorganFP/TAK1_CatBoost,576.414326,16.765078,0.092898,2.732233e-06
RDKitECFPMorganFP/TAK1_DNN,589.967424,19.418411,0.071570,1.693809e-05
RDKitECFPMorganFP/TAOK1_Linear-SVR,490.704468,11.620929,0.202950,2.173254e-08
RDKitECFPMorganFP/TAOK1_RBF-SVR,715.004415,10.942583,-0.161380,2.781020e-08
RDKitECFPMorganFP/TAOK1_DecisionTree,829.601171,17.228780,-0.347519,6.348612e-09
RDKitECFPMorganFP/TAOK1_ExtraTrees,733.863120,16.720125,-0.192012,1.023689e-06
RDKitECFPMorganFP/TAOK1_RandomForest,524.705053,14.792136,0.147723,8.294394e-07
RDKitECFPMorganFP/TAOK1_KNeighbors,610.762406,13.673521,0.007940,1.155165e-08
RDKitECFPMorganFP/TAOK1_PLS,462.469572,14.914475,0.248812,5.749946e-07
RDKitECFPMorganFP/TAOK1_PLS-SKLEARN,481.443764,16.044378,0.217992,4.882454e-08
RDKitECFPMorganFP/TAOK1_XGBoost,485.428825,14.998754,0.211519,3.494620e-06
RDKitECFPMorganFP/TAOK1_CatBoost,506.188829,14.004311,0.177799,2.717203e-06
RDKitECFPMorganFP/TAOK1_DNN,540.977884,17.855903,0.121291,1.711210e-05
RDKitECFPMorganFP/TAOK2_Linear-SVR,528.153863,12.182120,-0.114588,2.337908e-08
RDKitECFPMorganFP/TAOK2_RBF-SVR,564.763167,10.156722,-0.191846,3.071744e-08
RDKitECFPMorganFP/TAOK2_DecisionTree,556.956877,12.559269,-0.175372,9.287010e-09
RDKitECFPMorganFP/TAOK2_ExtraTrees,463.828171,11.666871,0.021161,9.769221e-07
RDKitECFPMorganFP/TAOK2_RandomForest,470.605690,12.245558,0.006859,8.426585e-07
RDKitECFPMorganFP/TAOK2_KNeighbors,496.615138,11.083662,-0.048030,7.656407e-09
RDKitECFPMorganFP/TAOK2_PLS,502.145736,13.257072,-0.059702,5.878673e-07
RDKitECFPMorganFP/TAOK2_PLS-SKLEARN,502.145736,13.257072,-0.059702,4.883964e-08
RDKitECFPMorganFP/TAOK2_XGBoost,488.178464,13.246135,-0.030226,3.278605e-06
RDKitECFPMorganFP/TAOK2_CatBoost,500.192083,12.303730,-0.055579,2.721399e-06
RDKitECFPMorganFP/TAOK2_DNN,472.538837,12.997487,0.002779,1.716587e-05
RDKitECFPMorganFP/TAOK3_Linear-SVR,360.127766,8.471350,0.162735,2.373477e-08
RDKitECFPMorganFP/TAOK3_RBF-SVR,482.671864,7.962927,-0.122169,2.880663e-08
RDKitECFPMorganFP/TAOK3_DecisionTree,420.365967,10.232657,0.022687,7.902758e-09
RDKitECFPMorganFP/TAOK3_ExtraTrees,431.632292,10.832744,-0.003506,9.623759e-07
RDKitECFPMorganFP/TAOK3_RandomForest,387.123804,10.375247,0.099972,8.770352e-07
RDKitECFPMorganFP/TAOK3_KNeighbors,404.135915,8.969296,0.060420,1.111167e-08
RDKitECFPMorganFP/TAOK3_PLS,333.231987,11.000156,0.225266,5.755390e-07
RDKitECFPMorganFP/TAOK3_PLS-SKLEARN,333.231987,11.000156,0.225266,5.042629e-08
RDKitECFPMorganFP/TAOK3_XGBoost,372.113437,11.638245,0.134870,3.272905e-06
RDKitECFPMorganFP/TAOK3_CatBoost,418.406737,10.075731,0.027242,2.755917e-06
RDKitECFPMorganFP/TAOK3_DNN,353.117567,11.778024,0.179033,1.651370e-05
RDKitECFPMorganFP/TBK1_Linear-SVR,342.577408,14.066825,0.008303,2.335170e-08
RDKitECFPMorganFP/TBK1_RBF-SVR,349.139251,13.498265,-0.010692,3.115347e-08
RDKitECFPMorganFP/TBK1_DecisionTree,378.283896,13.824460,-0.095060,8.395567e-09
RDKitECFPMorganFP/TBK1_ExtraTrees,357.266731,14.262818,-0.034220,1.062480e-06
RDKitECFPMorganFP/TBK1_RandomForest,314.917346,13.456837,0.088374,8.640870e-07
RDKitECFPMorganFP/TBK1_KNeighbors,360.695117,14.290141,-0.044144,9.642874e-09
RDKitECFPMorganFP/TBK1_PLS,346.656649,14.241484,-0.003506,5.802100e-07
RDKitECFPMorganFP/TBK1_PLS-SKLEARN,331.458170,14.021669,0.040491,4.936013e-08
RDKitECFPMorganFP/TBK1_XGBoost,385.690538,15.159889,-0.116501,3.288431e-06
RDKitECFPMorganFP/TBK1_CatBoost,321.899856,13.562959,0.068161,2.758233e-06
RDKitECFPMorganFP/TBK1_DNN,334.662626,14.788488,0.031215,1.645672e-05
RDKitECFPMorganFP/TEC_Linear-SVR,269.016815,9.681553,0.109092,2.286157e-08
RDKitECFPMorganFP/TEC_RBF-SVR,355.041813,9.093036,-0.175798,3.228262e-08
RDKitECFPMorganFP/TEC_DecisionTree,437.510863,11.166482,-0.448912,9.913243e-09
RDKitECFPMorganFP/TEC_ExtraTrees,249.253663,9.563825,0.174542,1.053297e-06
RDKitECFPMorganFP/TEC_RandomForest,255.193099,10.448287,0.154873,8.419913e-07
RDKitECFPMorganFP/TEC_KNeighbors,399.799343,13.084883,-0.324022,9.065088e-09
RDKitECFPMorganFP/TEC_PLS,303.586034,12.026610,-0.005391,5.807766e-07
RDKitECFPMorganFP/TEC_PLS-SKLEARN,306.639354,12.182379,-0.015503,5.096652e-08
RDKitECFPMorganFP/TEC_XGBoost,284.352411,11.411474,0.058305,3.311840e-06
RDKitECFPMorganFP/TEC_CatBoost,300.771366,10.996469,0.003930,2.752687e-06
RDKitECFPMorganFP/TEC_DNN,318.227092,12.997330,-0.053878,1.674259e-05
RDKitECFPMorganFP/TESK1_Linear-SVR,461.873084,14.174709,-0.000187,2.227924e-08
RDKitECFPMorganFP/TESK1_RBF-SVR,531.282619,15.383517,-0.150494,3.167190e-08
RDKitECFPMorganFP/TESK1_DecisionTree,507.481463,15.544455,-0.098953,9.592715e-09
RDKitECFPMorganFP/TESK1_ExtraTrees,524.272679,16.443014,-0.135314,1.030097e-06
RDKitECFPMorganFP/TESK1_RandomForest,449.547556,14.670763,0.026504,8.550642e-07
RDKitECFPMorganFP/TESK1_KNeighbors,456.687912,14.671080,0.011041,9.220015e-09
RDKitECFPMorganFP/TESK1_PLS,438.645852,14.896504,0.050111,5.968706e-07
RDKitECFPMorganFP/TESK1_PLS-SKLEARN,438.645852,14.896504,0.050111,5.061401e-08
RDKitECFPMorganFP/TESK1_XGBoost,476.646517,15.703127,-0.032179,3.313986e-06
RDKitECFPMorganFP/TESK1_CatBoost,419.678997,14.307884,0.091184,2.732365e-06
RDKitECFPMorganFP/TESK1_DNN,431.836842,14.479682,0.064856,1.657647e-05
RDKitECFPMorganFP/TGFBR1_Linear-SVR,473.574316,14.544514,0.123967,2.119377e-08
RDKitECFPMorganFP/TGFBR1_RBF-SVR,642.477330,14.682221,-0.188475,3.167955e-08
RDKitECFPMorganFP/TGFBR1_DecisionTree,619.395196,15.910645,-0.145777,6.617078e-09
RDKitECFPMorganFP/TGFBR1_ExtraTrees,486.486659,15.750740,0.100081,1.094307e-06
RDKitECFPMorganFP/TGFBR1_RandomForest,494.265293,16.014040,0.085692,8.349426e-07
RDKitECFPMorganFP/TGFBR1_KNeighbors,474.279470,14.284131,0.122663,1.054351e-08
RDKitECFPMorganFP/TGFBR1_PLS,496.050627,15.736971,0.082390,5.832680e-07
RDKitECFPMorganFP/TGFBR1_PLS-SKLEARN,469.694938,16.076228,0.131143,4.790612e-08
RDKitECFPMorganFP/TGFBR1_XGBoost,554.506045,16.429042,-0.025743,3.268970e-06
RDKitECFPMorganFP/TGFBR1_CatBoost,465.188288,15.074198,0.139480,2.761709e-06
RDKitECFPMorganFP/TGFBR1_DNN,487.635844,16.477474,0.097956,1.670084e-05
RDKitECFPMorganFP/TGFBR2_Linear-SVR,383.535198,11.826546,0.201318,2.365708e-08
RDKitECFPMorganFP/TGFBR2_RBF-SVR,577.706712,10.946675,-0.203029,3.049827e-08
RDKitECFPMorganFP/TGFBR2_DecisionTree,576.497811,14.062040,-0.200512,8.718962e-09
RDKitECFPMorganFP/TGFBR2_ExtraTrees,481.407121,13.863870,-0.002493,1.079137e-06
RDKitECFPMorganFP/TGFBR2_RandomForest,436.848172,14.058338,0.090298,8.445761e-07
RDKitECFPMorganFP/TGFBR2_KNeighbors,507.290578,13.323662,-0.056393,8.872051e-09
RDKitECFPMorganFP/TGFBR2_PLS,502.568302,15.682424,-0.046560,5.739904e-07
RDKitECFPMorganFP/TGFBR2_PLS-SKLEARN,462.338576,14.791536,0.037216,5.416239e-08
RDKitECFPMorganFP/TGFBR2_XGBoost,530.187520,15.161989,-0.104074,3.377421e-06
RDKitECFPMorganFP/TGFBR2_CatBoost,413.947274,13.137975,0.137987,2.720584e-06
RDKitECFPMorganFP/TGFBR2_DNN,478.243813,14.995788,0.004094,1.684561e-05
RDKitECFPMorganFP/TIE1_Linear-SVR,714.180592,17.519879,0.298974,2.114468e-08
RDKitECFPMorganFP/TIE1_RBF-SVR,1458.755001,22.737880,-0.431886,3.322704e-08
RDKitECFPMorganFP/TIE1_DecisionTree,896.875275,19.314700,0.119644,6.502882e-09
RDKitECFPMorganFP/TIE1_ExtraTrees,827.331377,19.073885,0.187907,1.058391e-06
RDKitECFPMorganFP/TIE1_RandomForest,746.352923,19.900713,0.267394,8.326007e-07
RDKitECFPMorganFP/TIE1_KNeighbors,887.848522,19.141408,0.128505,8.816570e-09
RDKitECFPMorganFP/TIE1_PLS,656.389071,18.425652,0.355701,5.810260e-07
RDKitECFPMorganFP/TIE1_PLS-SKLEARN,656.389071,18.425652,0.355701,4.834657e-08
RDKitECFPMorganFP/TIE1_XGBoost,620.598766,18.238506,0.390832,3.232396e-06
RDKitECFPMorganFP/TIE1_CatBoost,583.344918,16.839860,0.427400,2.746677e-06
RDKitECFPMorganFP/TIE1_DNN,674.050945,20.125048,0.338364,1.643316e-05
RDKitECFPMorganFP/TIE2_Linear-SVR,650.851696,13.395176,0.140591,2.206249e-08
RDKitECFPMorganFP/TIE2_RBF-SVR,929.993252,14.724419,-0.227997,2.885108e-08
RDKitECFPMorganFP/TIE2_DecisionTree,901.285754,17.288849,-0.190091,6.571296e-09
RDKitECFPMorganFP/TIE2_ExtraTrees,754.553092,16.447541,0.003660,1.069767e-06
RDKitECFPMorganFP/TIE2_RandomForest,631.375519,16.361172,0.166309,8.421243e-07
RDKitECFPMorganFP/TIE2_KNeighbors,665.099638,13.690610,0.121778,8.145457e-09
RDKitECFPMorganFP/TIE2_PLS,594.895348,14.558170,0.214478,5.688042e-07
RDKitECFPMorganFP/TIE2_PLS-SKLEARN,605.113710,14.999912,0.200986,4.928989e-08
RDKitECFPMorganFP/TIE2_XGBoost,607.395668,16.148973,0.197972,3.227273e-06
RDKitECFPMorganFP/TIE2_CatBoost,573.677847,13.884245,0.242495,2.719660e-06
RDKitECFPMorganFP/TIE2_DNN,575.120515,16.982899,0.240590,1.660719e-05
RDKitECFPMorganFP/TLK1_Linear-SVR,324.493524,11.248622,-0.082564,2.653195e-08
RDKitECFPMorganFP/TLK1_RBF-SVR,352.254238,9.972144,-0.175179,3.268228e-08
RDKitECFPMorganFP/TLK1_DecisionTree,594.912678,14.332599,-0.984727,6.903527e-09
RDKitECFPMorganFP/TLK1_ExtraTrees,317.165326,11.565030,-0.058116,1.104658e-06
RDKitECFPMorganFP/TLK1_RandomForest,288.174199,11.039443,0.038603,8.641708e-07
RDKitECFPMorganFP/TLK1_KNeighbors,316.677230,11.226761,-0.056488,1.091151e-08
RDKitECFPMorganFP/TLK1_PLS,318.295342,11.971572,-0.061886,5.788090e-07
RDKitECFPMorganFP/TLK1_PLS-SKLEARN,296.936681,11.314084,0.009370,5.008866e-08
RDKitECFPMorganFP/TLK1_XGBoost,350.103227,12.794181,-0.168003,3.344371e-06
RDKitECFPMorganFP/TLK1_CatBoost,294.479204,11.120439,0.017568,2.753682e-06
RDKitECFPMorganFP/TLK1_DNN,289.584339,11.040482,0.033899,1.657969e-05
RDKitECFPMorganFP/TLK2_Linear-SVR,277.970162,7.176783,0.002575,2.293526e-08
RDKitECFPMorganFP/TLK2_RBF-SVR,303.883773,5.824243,-0.090409,3.040382e-08
RDKitECFPMorganFP/TLK2_DecisionTree,363.145725,8.173160,-0.303055,6.466347e-09
RDKitECFPMorganFP/TLK2_ExtraTrees,252.653658,7.228224,0.093417,1.083419e-06
RDKitECFPMorganFP/TLK2_RandomForest,251.763316,7.005643,0.096612,8.300522e-07
RDKitECFPMorganFP/TLK2_KNeighbors,254.168873,6.684038,0.087980,1.648923e-08
RDKitECFPMorganFP/TLK2_PLS,243.076822,7.598802,0.127781,5.727999e-07
RDKitECFPMorganFP/TLK2_PLS-SKLEARN,245.730506,7.735974,0.118259,4.851956e-08
RDKitECFPMorganFP/TLK2_XGBoost,248.761962,8.020861,0.107382,3.305678e-06
RDKitECFPMorganFP/TLK2_CatBoost,263.004534,7.330395,0.056276,2.747933e-06
RDKitECFPMorganFP/TLK2_DNN,235.819927,7.689005,0.153821,1.702503e-05
RDKitECFPMorganFP/TNIK_Linear-SVR,679.634698,16.306056,0.150660,2.279783e-08
RDKitECFPMorganFP/TNIK_RBF-SVR,1005.861754,17.965930,-0.257026,3.008642e-08
RDKitECFPMorganFP/TNIK_DecisionTree,817.548199,19.821606,-0.021690,6.487124e-09
RDKitECFPMorganFP/TNIK_ExtraTrees,798.597403,19.763868,0.001993,1.009247e-06
RDKitECFPMorganFP/TNIK_RandomForest,701.122654,18.846737,0.123807,8.337389e-07
RDKitECFPMorganFP/TNIK_KNeighbors,817.637788,18.432676,-0.021802,1.598292e-08
RDKitECFPMorganFP/TNIK_PLS,667.590096,17.816303,0.165713,5.869697e-07
RDKitECFPMorganFP/TNIK_PLS-SKLEARN,678.984541,18.927070,0.151473,4.707428e-08
RDKitECFPMorganFP/TNIK_XGBoost,642.529788,17.677510,0.197030,3.250302e-06
RDKitECFPMorganFP/TNIK_CatBoost,630.622437,17.631786,0.211911,2.780776e-06
RDKitECFPMorganFP/TNIK_DNN,677.944182,19.979604,0.152773,1.647446e-05
RDKitECFPMorganFP/TNK1_Linear-SVR,443.981723,13.318335,0.245302,2.222060e-08
RDKitECFPMorganFP/TNK1_RBF-SVR,716.523928,13.965600,-0.217977,3.055325e-08
RDKitECFPMorganFP/TNK1_DecisionTree,542.295793,15.447677,0.078183,8.861771e-09
RDKitECFPMorganFP/TNK1_ExtraTrees,538.528490,15.899155,0.084587,1.034887e-06
RDKitECFPMorganFP/TNK1_RandomForest,475.572065,15.687395,0.191603,8.188201e-07
RDKitECFPMorganFP/TNK1_KNeighbors,586.216308,16.092582,0.003526,9.874452e-09
RDKitECFPMorganFP/TNK1_PLS,443.958357,15.623569,0.245341,5.792766e-07
RDKitECFPMorganFP/TNK1_PLS-SKLEARN,443.958357,15.623569,0.245341,4.809532e-08
RDKitECFPMorganFP/TNK1_XGBoost,441.889233,14.550411,0.248859,3.268943e-06
RDKitECFPMorganFP/TNK1_CatBoost,396.806281,14.171822,0.325492,2.757966e-06
RDKitECFPMorganFP/TNK1_DNN,461.018746,17.150743,0.216341,1.637123e-05
RDKitECFPMorganFP/TNK2_Linear-SVR,302.012527,11.016909,0.223092,2.313158e-08
RDKitECFPMorganFP/TNK2_RBF-SVR,424.130270,11.632802,-0.091048,3.097501e-08
RDKitECFPMorganFP/TNK2_DecisionTree,330.719908,11.797292,0.149244,7.391632e-09
RDKitECFPMorganFP/TNK2_ExtraTrees,376.829141,12.519422,0.030631,1.026971e-06
RDKitECFPMorganFP/TNK2_RandomForest,356.015080,12.291209,0.084174,8.668012e-07
RDKitECFPMorganFP/TNK2_KNeighbors,335.964148,11.715211,0.135754,1.047217e-08
RDKitECFPMorganFP/TNK2_PLS,317.814798,12.289733,0.182442,5.900617e-07
RDKitECFPMorganFP/TNK2_PLS-SKLEARN,317.814798,12.289733,0.182442,4.800357e-08
RDKitECFPMorganFP/TNK2_XGBoost,338.446490,12.413418,0.129368,3.266827e-06
RDKitECFPMorganFP/TNK2_CatBoost,298.287800,11.489669,0.232674,2.778840e-06
RDKitECFPMorganFP/TNK2_DNN,319.028684,12.502767,0.179319,1.653706e-05
RDKitECFPMorganFP/TNNI3K_Linear-SVR,529.266523,12.923082,0.043523,2.273330e-08
RDKitECFPMorganFP/TNNI3K_RBF-SVR,706.363371,13.474406,-0.276522,3.163498e-08
RDKitECFPMorganFP/TNNI3K_DecisionTree,646.268215,14.759334,-0.167920,7.229561e-09
RDKitECFPMorganFP/TNNI3K_ExtraTrees,494.484939,13.722945,0.106379,1.103311e-06
RDKitECFPMorganFP/TNNI3K_RandomForest,456.774718,13.468394,0.174528,8.677327e-07
RDKitECFPMorganFP/TNNI3K_KNeighbors,560.378471,15.870798,-0.012702,8.340238e-09
RDKitECFPMorganFP/TNNI3K_PLS,456.335676,13.684959,0.175322,5.925340e-07
RDKitECFPMorganFP/TNNI3K_PLS-SKLEARN,456.335676,13.684959,0.175322,4.863628e-08
RDKitECFPMorganFP/TNNI3K_XGBoost,559.141171,14.823775,-0.010466,3.253462e-06
RDKitECFPMorganFP/TNNI3K_CatBoost,504.038452,13.835346,0.089114,2.785777e-06
RDKitECFPMorganFP/TNNI3K_DNN,496.328193,15.049851,0.103048,1.649793e-05
RDKitECFPMorganFP/TRKA_Linear-SVR,1078.268123,25.050033,0.096459,2.219688e-08
RDKitECFPMorganFP/TRKA_RBF-SVR,1510.753983,27.084740,-0.265946,3.217941e-08
RDKitECFPMorganFP/TRKA_DecisionTree,1146.069718,26.104973,0.039644,9.545400e-09
RDKitECFPMorganFP/TRKA_ExtraTrees,1193.563900,25.742718,-0.000154,9.915955e-07
RDKitECFPMorganFP/TRKA_RandomForest,1019.119256,25.789574,0.146023,8.238213e-07
RDKitECFPMorganFP/TRKA_KNeighbors,1189.647099,26.428357,0.003128,8.451912e-09
RDKitECFPMorganFP/TRKA_PLS,993.760145,25.465709,0.167273,5.879894e-07
RDKitECFPMorganFP/TRKA_PLS-SKLEARN,993.760145,25.465709,0.167273,4.891205e-08
RDKitECFPMorganFP/TRKA_XGBoost,918.024925,23.955822,0.230735,3.254017e-06
RDKitECFPMorganFP/TRKA_CatBoost,944.731106,23.975713,0.208357,2.758893e-06
RDKitECFPMorganFP/TRKA_DNN,950.116522,25.775257,0.203844,1.604621e-05
RDKitECFPMorganFP/TRKB_Linear-SVR,785.296785,19.255809,0.058038,2.198718e-08
RDKitECFPMorganFP/TRKB_RBF-SVR,1203.900535,20.720045,-0.444076,3.225451e-08
RDKitECFPMorganFP/TRKB_DecisionTree,862.250345,20.910545,-0.034267,6.411803e-09
RDKitECFPMorganFP/TRKB_ExtraTrees,842.936102,21.458117,-0.011100,1.069408e-06
RDKitECFPMorganFP/TRKB_RandomForest,719.557558,20.076220,0.136892,8.222546e-07
RDKitECFPMorganFP/TRKB_KNeighbors,918.416854,20.963099,-0.101639,1.070519e-08
RDKitECFPMorganFP/TRKB_PLS,690.740580,19.770076,0.171458,5.678523e-07
RDKitECFPMorganFP/TRKB_PLS-SKLEARN,690.740580,19.770076,0.171458,4.804149e-08
RDKitECFPMorganFP/TRKB_XGBoost,706.184904,19.158609,0.152933,3.316036e-06
RDKitECFPMorganFP/TRKB_CatBoost,716.041731,19.053611,0.141110,3.038032e-06
RDKitECFPMorganFP/TRKB_DNN,683.133470,20.946773,0.180583,1.692349e-05
RDKitECFPMorganFP/TRKC_Linear-SVR,766.319329,19.589396,0.014041,2.533003e-08
RDKitECFPMorganFP/TRKC_RBF-SVR,976.016124,21.479682,-0.255758,3.400601e-08
RDKitECFPMorganFP/TRKC_DecisionTree,820.306907,21.003946,-0.055420,7.440269e-09
RDKitECFPMorganFP/TRKC_ExtraTrees,762.407216,20.287874,0.019075,1.080477e-06
RDKitECFPMorganFP/TRKC_RandomForest,658.283700,19.736006,0.153042,8.652236e-07
RDKitECFPMorganFP/TRKC_KNeighbors,928.314323,21.547887,-0.194384,8.700608e-09
RDKitECFPMorganFP/TRKC_PLS,667.547639,19.646168,0.141122,5.773344e-07
RDKitECFPMorganFP/TRKC_PLS-SKLEARN,667.547639,19.646168,0.141122,4.098730e-08
RDKitECFPMorganFP/TRKC_XGBoost,707.899365,19.454419,0.089205,3.321828e-06
