Molecule,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitrile,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_thiazole,fr_thiophene,fr_urea
UNC10224993A,13.935847146611174,-6.19692569849444,13.935847146611174,0.025329836268203287,0.6378339637702198,451.5519999999998,426.35200000000026,451.1678106600007,166,0.24272786079618333,-0.3787106619998791,0.3787106619998791,0.24272786079618333,1.09375,1.78125,2.4375,10.997385524213934,-0.2437903861796816,2.4022403398966442e-17,-2.6545185754169953,1.5288203026419303e-16,-2.7981459650375378,1.7520970151307842,-1.029218888328261,44.09097545816253,40.36906113935524,16.18555772028297,25.378345512958248,20.78516832561391,9.778018058914592,5.718608669617864,7.442138011408151,3.6898477696935776,5.073170202763984,2.3478897170978006,3.205373625800525,-3.0099999999999993,6.753793764681229,8.495594765643839,4.186577998921208,222.65398976960623,14.946586037938904,5.817862777835028,1.4118420783282006,15.97163043439408,0.0,0.0,0.0,13.401775505276145,9.289194512243443,0.0,24.16967483065318,42.14846993134285,53.006481607650656,41.31634941624411,47.4647073645425,27.47687948691267,0.0,14.273173033190652,0.0,24.74109496144534,36.321412938603316,71.2025993472121,0.0,87.66,153.8374796413309,8.417796984328938,0.0,10.209723084138854,0.0,0.0,0.0,0.0,0.0,14.704819995694464,34.31004742641348,237.4040884880385,0.0,5.434704213172168,-0.26004878957755917,-4.610839383496121,-2.6582469238647093,-11.9082247516607,0.0,-26.371173820783746,-6.19692569849444,0.30434782608695654,32,1,8,0,2,2,2,1,3,7,1,9,6,0,1,1,5,3.069720000000001,122.40050000000004,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
UNC10224994A,14.517261864513223,-4.909240029382408,14.517261864513223,0.057958297435295014,0.45279398900755763,464.57399999999967,432.31800000000027,464.2648222640009,180,0.2507037466836852,-0.381711956674357,0.381711956674357,0.2507037466836852,1.4411764705882353,2.3529411764705883,3.176470588235294,10.12916529363003,-0.24655772807986728,3.972902760743529e-18,-2.795616647196307,-7.459516589767054e-18,-2.881901190549416,0.5947398142481444,-1.1500788747672812,51.64338170096983,48.39420534492739,16.394205344927393,29.123474888840054,24.67893558169529,8.9428676041955,6.149468832372135,6.149468832372135,4.038668376716471,4.038668376716471,2.5819777739246694,2.5819777739246694,-3.4,6.044444444444446,9.456332703213612,4.497443519619503,243.4631602001966,25.97611636695355,5.817862777835028,18.957091196426017,5.948339280986494,5.907179729351506,0.0,9.886243741654903,4.9839785209472085,10.082660329248245,0.0,25.161193411651436,31.68257933528103,51.91795068118054,45.36271022591905,53.60109154610885,34.39416949808911,0.0,25.468158761066913,0.0,56.83231958759185,35.9611118873796,24.16967483065318,11.257379486545457,134.07999999999998,162.20475166782134,4.794537184071822,0.0,10.811423533309355,0.0,0.0,0.0,0.0,0.0,15.066638850195455,48.80655436203702,273.35959021701206,0.0,20.85707326810926,0.8494007923218483,-3.6213252639090143,-7.416431319440745,-14.641730108184378,-27.28276215076906,-17.603815435140042,0.0,0.5,34,5,10,1,1,2,1,2,3,8,4,10,8,1,1,2,5,2.6864,132.64249999999998,0,0,1,0,4,1,0,0,0,1,1,4,3,1,0,0,0,1,0,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC10224995A,12.627848400864277,-5.445751651638871,12.627848400864277,0.29745366433610476,0.7357604750032217,339.4199999999998,322.2840000000001,339.10414778400053,122,0.1750185437337837,-0.3274641861173361,0.3274641861173361,0.1750185437337837,1.1666666666666667,1.9166666666666667,2.625,11.28295550941045,-0.24266227700495438,6.371989898012124e-17,-2.4433027949303843,7.654554341507418e-17,-2.4150271466417115,1.9711879762654352,-1.011710181034549,31.57446760021749,28.566385657891466,12.38288223881919,18.367820719156903,14.806829208047052,7.789992455641443,4.49780851717506,5.912930383025473,3.03743159839847,3.7790132221956645,2.056728544980444,2.427519356879044,-2.4699999999999998,5.261360577116251,5.559507329388289,2.5254152402804477,164.3678535898242,4.567099647791355,5.824404497999927,9.837253136417502,0.0,0.0,0.0,4.9839785209472085,13.401775505276145,0.0,0.0,12.08483741532659,30.54259973198256,54.8632290973173,27.249407914576455,31.72069243922267,9.837253136417502,0.0,14.53505668968577,0.0,24.138192962492482,6.1839241011164585,54.42470716560921,22.514758973090913,64.85,117.09883633872658,8.417796984328938,0.0,0.0,4.567099647791355,0.0,0.0,0.0,0.0,9.967957041894417,23.302895454893736,163.01294976167495,0.0,5.802669113464167,0.0,-3.480219907407405,-1.0118293729528844,-7.050392845473565,-12.217759774421712,-3.359665323244645,-5.445751651638871,0.2222222222222222,24,0,5,0,1,1,1,2,3,5,0,6,4,0,0,0,4,2.961800000000001,92.32480000000002,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
UNC10224997A,8.768948937599731,-3.044918523607178,8.768948937599731,0.18296780517762667,0.6021913531739016,327.39099999999974,310.25500000000005,327.1483955440005,122,0.18029986632039194,-0.3394941334215053,0.3394941334215053,0.18029986632039194,0.96,1.88,2.8,11.241872009878302,-0.2459413316032188,0.3625620804913891,-2.3098116134384803,0.3866017161168969,-2.2180978860788474,2.540460980511215,-0.9470805811598505,31.798082239349085,29.236067977499793,12.236067977499792,19.194189553986416,15.183281572999748,6.736067977499791,4.561067977499791,4.561067977499791,2.914550983124842,2.914550983124842,1.9186938188061442,1.9186938188061442,-3.3399999999999994,5.326973734520518,6.279638833640705,3.1669814529374647,169.3281495346386,5.309813353288376,11.51179077268349,7.236246576328128,0.0,0.0,0.0,4.9839785209472085,14.951935562841626,0.0,0.0,18.127256122989884,49.95829648057113,36.85891302668137,19.22428627931846,23.34397897705172,22.40817398459965,0.0,19.935914083788834,0.0,13.703784234591359,5.309813353288376,71.94251956948133,11.518332492848387,63.59,119.57281028152076,0.0,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,19.935914083788834,23.34397897705172,136.4045866005482,0.0,15.365558750394674,-0.3558186623414792,-3.921682288228779,-1.4840315964348703,-7.519298707259254,-0.9239117819610241,-6.0654023147174785,0.0,0.1,25,1,5,0,0,0,1,3,4,5,1,5,5,0,0,0,4,4.4472400000000025,99.76270000000001,0,0,0,0,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
UNC10224998A,14.214747732732231,-6.3742393137824225,14.214747732732231,0.1762691980965938,0.5362736284864604,455.5589999999997,429.35100000000017,455.17912429200084,168,0.2403772674119302,-0.35479205756136184,0.35479205756136184,0.2403772674119302,1.3125,2.09375,2.84375,10.953538002898593,-0.24770762008233796,1.3486492569336416e-17,-2.5376335300831436,1.981666879676476e-16,-2.726833955517364,1.5909363139861827,-1.0991805453684473,45.38386867697599,41.33877732190061,16.155273902828334,25.78726413555614,21.03950906940464,9.585145207205365,5.4115107976070735,6.952465953562301,3.2972037789536555,4.440167920606541,2.018696159915029,2.7968257519553803,-3.0399999999999996,6.7393209281192,9.620926631626547,5.408446157150811,223.9648667423656,10.209723084138854,13.046925697209124,1.4118420783282006,15.97163043439408,0.0,0.0,0.0,22.507310166685095,4.9839785209472085,0.0,25.30965443395165,60.60623224799882,47.320995996522534,21.344586149560413,48.53010153674547,27.47687948691267,0.0,14.683076655628547,0.0,36.884042765151236,23.203442452770744,71.93533591252731,0.0,87.22,158.90500687780775,12.808212032003757,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,9.967957041894417,35.72188950474168,253.77081250832939,0.0,4.463150804578678,-0.1762691980965938,-2.728152240310471,-4.49767139186252,-18.18904326667015,-13.606077323736715,-12.329177245115885,-6.3742393137824225,0.30434782608695654,32,2,7,0,1,1,2,1,3,6,2,9,9,0,1,1,4,3.8690000000000024,123.09120000000004,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
UNC10224999A,12.666096750382577,-5.385140806918676,12.666096750382577,0.023297275649368343,0.6350542675746627,382.4449999999998,364.30100000000016,382.10996143600045,138,0.29310940604384905,-0.5076063621217396,0.5076063621217396,0.29310940604384905,1.1851851851851851,2.0,2.8518518518518516,11.60328637083951,-0.24365601326515307,0.2424421411770977,-2.336527825039956,0.3281094159379845,-2.3364329992179216,2.3099220044764412,-0.945679186277436,34.51362518897291,30.921847543855286,13.738344124783012,20.387876329186565,15.787235632492742,8.467723398623352,4.916522465782023,6.3316443316324404,2.9960697855634395,3.941775554592568,1.9197234315103957,2.81439816423154,-3.13,6.201155318867091,6.548690344560497,3.849351653936273,182.0854917100018,15.728434897683965,11.567374611118932,12.660937293073903,5.948339280986494,1.4311996572326342,0.0,0.0,13.401775505276145,4.9839785209472085,0.0,12.08483741532659,47.71192142303985,33.185396361036716,22.375982219662074,36.911667674645855,32.978227744606144,1.4311996572326342,9.967957041894417,0.0,18.261805887595997,10.619626706576751,65.1601806395488,5.749511833283905,104.21000000000001,122.14972610503487,8.417796984328938,0.0,10.619626706576751,0.0,0.0,0.0,0.0,0.0,15.07676523300163,24.816262156442335,170.0090342703067,0.0,7.290799353672955,4.23290432160961,-12.365934567168589,-3.046104004473083,-7.7358582677367895,-1.0376907622616944,-3.1286762036971387,-5.385140806918676,0.15789473684210525,27,3,7,0,1,1,2,1,3,7,3,8,6,0,0,0,4,3.4062200000000016,104.21100000000001,0,0,0,0,2,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
UNC10225000A,15.035658950369069,-3.951324572563351,15.035658950369069,0.10994714539170092,0.5581087067531789,406.3919999999998,390.2640000000001,406.12413219200045,150,0.23122457617767883,-0.44525200374243445,0.44525200374243445,0.23122457617767883,1.3333333333333333,2.2333333333333334,3.1,12.480180665528971,-0.17959491245339398,0.5111089032744287,-2.448372015192192,0.6631960309912197,-2.5831869200090485,2.928726179723985,-0.890515860104251,34.74567599654179,30.36127990894601,14.361279908946011,21.02641044729424,15.923618481704771,8.029191290704855,5.760427735808022,5.760427735808022,3.9749549238090913,3.9749549238090913,2.6641411112841284,2.6641411112841284,-3.8099999999999987,7.789254770095245,6.908821620328998,2.9692899165580218,192.10277713366125,15.0367776436301,32.736407921074225,2.8236841566564013,11.620676374145214,0.0,0.0,4.794537184071822,18.748787137244058,0.0,0.0,6.042418707663295,47.71192142303984,28.794183167074376,22.725217565155933,40.0068221595143,28.512149641128598,0.0,9.967957041894417,0.0,12.745849802658759,17.116486390892696,71.55844326027253,11.126902983393991,85.25,130.44020537176985,9.184952231746642,4.39041504767482,10.619626706576751,0.0,0.0,0.0,0.0,0.0,9.967957041894417,26.431454880092826,165.59262867197086,0.0,20.676459274287417,-0.48361119559226995,-6.137083720674261,-6.793106392927199,-8.086067278055378,-9.132916343867514,-3.7196363484749604,0.0,0.13636363636363635,30,2,6,0,1,1,2,2,4,5,1,8,4,0,0,0,5,3.8820000000000032,107.77140000000004,0,0,1,0,2,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,1,2,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC10225001A,14.430907695976586,-5.637673280336517,14.430907695976586,0.07292800453514747,0.5593202747761563,393.44299999999987,377.31500000000017,393.09472597200045,140,0.1757489029777917,-0.33740117722060214,0.33740117722060214,0.1757489029777917,1.0357142857142858,1.75,2.4642857142857144,12.206038205089861,-0.24259995822979474,0.5376285951508616,-2.266558532586925,0.6968270987698932,-2.320018719293151,2.863045812049845,-0.8600456133009986,33.538569215355245,29.44435013090069,14.260846711828417,20.087905398438366,15.219418242301643,8.755367894396075,5.101380557054707,6.516502422905121,3.346846955208783,4.190490651621943,2.224094737073536,2.8205370115309787,-3.319999999999999,7.253427793208013,7.011523240777923,3.438453478002378,183.94460265462905,4.977003270229252,11.641625339045822,11.249095214745703,0.0,0.0,0.0,4.9839785209472085,17.792190552950963,0.0,0.0,12.08483741532659,48.33934966130636,39.33234466634764,32.73244213925734,34.78143245288526,9.837253136417502,0.0,14.94496031212367,0.0,4.895483475517775,6.1839241011164585,78.58719833930837,33.90261496278784,75.71000000000001,133.40647401514795,12.808212032003757,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,9.967957041894417,21.9732204208815,169.64904011426017,0.0,5.916916288043632,0.0,-4.628901880196524,-2.688048953077813,-11.375462355639122,-5.735869933053826,0.0,-5.637673280336517,0.047619047619047616,28,1,5,0,0,0,2,2,4,4,1,7,5,0,0,0,4,4.348300000000003,105.75850000000001,0,0,0,0,3,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
UNC10225002A,14.366561762616193,-3.0457337382166543,14.366561762616193,0.1663312547241118,0.7734298096646778,295.3169999999997,281.205,295.1120902880004,110,0.2282006233571018,-0.30845859603892495,0.30845859603892495,0.2282006233571018,1.4545454545454546,2.272727272727273,3.090909090909091,11.287912635211011,-0.17838355352218582,0.388081273415965,-2.2513561733362915,0.48591591558884484,-2.371503412026622,2.4590862838296355,-0.8487356857663175,27.444711088220565,24.627853549972965,10.627853549972965,16.372691343275093,12.881960763736378,5.987533572736462,4.228151795288044,4.228151795288044,2.7768367906894738,2.7768367906894738,1.7199168183622455,1.7199168183622455,-2.6900000000000004,4.9102823387851515,4.944623341712958,2.345316667041021,145.68398108512298,5.309813353288376,5.817220841045895,8.64154693449143,5.907179729351506,0.0,0.0,9.886243741654903,4.39041504767482,5.098681808301038,0.0,18.127256122989884,48.04242761670592,18.13397468067897,15.1120106108078,28.457739062445675,22.627967439267593,0.0,10.190388365884118,5.893957685363079,12.745849802658759,5.309813353288376,48.11415179468896,11.126902983393991,57.78,100.50882970537239,9.184952231746642,0.0,10.401519910871457,0.0,0.0,0.0,0.0,0.0,5.098681808301038,19.27278683069904,125.2337023560878,0.0,12.753070901140193,2.9017633114106767,-2.0953199029522525,-7.142248391200048,-6.633018070442386,-5.934616870710639,0.0,0.0,0.17647058823529413,22,2,4,1,0,1,2,1,3,2,2,5,3,1,0,1,4,3.717500000000001,82.84140000000001,0,0,0,0,2,1,0,0,0,1,1,1,2,0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC10225003A,8.283119803476946,-0.6157507138657927,8.283119803476946,0.06630460014839512,0.6466336315784135,210.24000000000007,200.15999999999997,210.09054632,78,0.1901527264355257,-0.38171195667435737,0.38171195667435737,0.1901527264355257,1.375,2.375,3.3125,11.528613575104146,-0.14035560651740653,0.5077835015278227,-2.203955546197755,0.5648011546654912,-2.3521144154562754,2.821507564559044,-0.6204960416945583,19.49711733102786,17.788854381999833,7.7888543819998315,12.07316252041838,9.15967477524977,4.318033988749895,2.944427190999916,2.944427190999916,1.9648451516749226,1.9648451516749226,1.247525124993703,1.247525124993703,-2.3599999999999994,3.3149156081687883,3.341182434541573,1.3163254757616103,106.35083740401409,5.719716975726273,0.0,10.05338901281963,0.0,0.0,0.0,10.07568507853029,0.0,5.098681808301038,0.0,12.08483741532659,24.16967483065318,17.122570916976553,20.80593860565626,13.830836128176141,16.720787709916085,0.0,15.174366886831326,0.0,0.0,5.719716975726273,42.427407456794526,11.257379486545457,67.59,53.939198229478016,0.0,0.0,22.186093399504326,5.091706557583081,0.0,0.0,0.0,0.0,10.082660329248245,13.830836128176141,77.79054614377125,0.0,3.717451656588561,3.8202914777021917,-0.9444125200330098,-0.40604318888049007,-3.3620828552827096,-0.6157507138657927,0.0,0.0,0.0,16,3,4,0,0,0,1,2,3,3,2,4,2,0,0,0,3,2.2070999999999996,63.73710000000001,0,0,1,0,3,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UNC10225004A,12.803273558470096,-3.2039942122103557,12.803273558470096,0.1808996392149358,0.7762433759541231,308.34099999999967,292.21299999999997,308.1273257520005,116,0.22820138133904327,-0.4960538124746344,0.4960538124746344,0.22820138133904327,1.565217391304348,2.4347826086956523,3.260869565217391,11.285658587219086,-0.2432250213820049,0.29025873068962355,-2.287836372761136,0.2566981486974486,-2.371517772611502,2.3291647541236333,-0.9428026766432126,29.781574381404035,27.10535096292756,11.10535096292756,17.629622400214036,14.048440413195586,6.15401322219567,4.280765973256297,4.280765973256297,2.8735341095895404,2.8735341095895404,1.7715906694075734,1.7715906694075734,-2.8900000000000006,4.801288612173141,5.38684089990813,2.5207774066133983,155.02652200738237,10.046676307088426,5.749511833283905,14.288724155259157,5.907179729351506,0.0,0.0,9.886243741654903,4.9839785209472085,5.098681808301038,0.0,12.08483741532659,36.91552463331194,18.311201957911173,30.45493167372782,31.545704080911342,22.758443942419056,0.0,15.174366886831326,5.893957685363079,12.745849802658759,12.347765812170964,36.25451224597977,17.00689131982936,79.89999999999999,101.69760745513263,4.794537184071822,0.0,10.401519910871457,0.0,0.0,0.0,0.0,0.0,10.082660329248245,26.751166896839525,130.50358464885505,0.0,16.74700269364268,2.9703205988803014,-2.0730688636476415,-6.53073609786293,-5.304291529751593,-5.942150571238844,0.0,-3.2039942122103557,0.23529411764705882,23,2,6,1,0,1,1,2,3,4,2,6,5,1,0,1,4,2.982,87.23040000000002,0,0,0,0,3,1,0,0,0,1,1,2,2,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
UNC10225005A,14.296846347434094,-5.8199122849051275,14.296846347434094,0.21520975056689373,0.6508937398048898,421.4229999999997,399.2470000000001,421.17255960400064,160,0.4161749444450328,-0.37483111886475967,0.4161749444450328,0.37483111886475967,1.4666666666666666,2.3333333333333335,3.066666666666667,11.29041003704761,-0.24655564067914956,3.734022138115565e-17,-2.7071102806132985,2.0984159034093928e-16,-2.822073509123419,1.7613366139968312,-1.0572065407782982,40.704224112214405,36.1864579774552,14.186457977455198,22.830910564487155,18.588993920459405,7.588993920459405,5.438210907039824,5.438210907039824,3.5307476369364235,3.5307476369364235,2.279550764073987,2.279550764073987,-2.879999999999999,6.811256201374831,7.423383190985843,3.668092353510966,201.16353280687773,9.636772684650527,11.642267275834955,0.0,5.777653723919194,5.559266895052007,6.176298517443475,9.361636831863176,0.0,22.67062155758729,5.098681808301038,12.08483741532659,37.72499804294432,31.37296508182716,42.5191756760921,48.06479633256938,11.595516501754222,0.0,19.16515787065522,0.0,39.308852580596444,24.452614342398657,57.03823788286792,0.0,64.66,132.1677837713368,17.96578232709628,0.0,4.5153978936156225,0.0,0.0,0.0,0.0,0.0,14.819523283048294,30.156688235744834,224.9219939178966,0.0,16.46400213396245,3.3665064011715793,-8.410642756453006,-5.046932332346519,-7.006663717603106,-9.932686216291316,-28.272244097003394,0.0,0.45,30,0,7,0,1,1,1,2,3,7,0,10,6,0,1,1,4,2.80004,104.89400000000005,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,1,1,1,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC10225006A,14.165499161727789,-4.4583164655124135,14.165499161727789,0.12881081153222818,0.39168155403037525,428.4999999999998,404.3080000000002,428.2073073880007,162,0.22877357490145206,-0.381711956674357,0.381711956674357,0.22877357490145206,1.3125,2.21875,3.0625,11.163063096041574,-0.18607442497438667,0.012655964275296918,-2.7490486694339946,0.12959924472118628,-2.804590830954985,2.1373172417543924,-1.0545664632840137,42.90037653492104,39.485957054463526,15.485957054463528,25.386452786934974,20.24429408898141,8.561012515981659,5.892613744158293,5.892613744158293,3.850379661187059,3.850379661187059,2.4827443167607823,2.4827443167607823,-4.14,6.4415631093487375,8.180097514431251,3.9189790401391864,218.46626667380727,21.6491570355914,5.817862777835028,14.288915247804233,11.855519010338,0.0,0.0,9.886243741654903,4.9839785209472085,10.082660329248245,0.0,24.16967483065318,36.91552463331194,45.268509950332096,32.18293051570022,37.93924366510499,40.081555772772674,0.0,20.158345407778533,5.893957685363079,12.745849802658759,34.64287640422329,54.38176836896965,11.257379486545457,138.84,153.2836705448067,4.794537184071822,0.0,10.811423533309355,0.0,0.0,0.0,0.0,0.0,15.066638850195453,33.14470648103316,201.02581120248783,0.0,20.99729139845143,2.5359667295000103,-4.575126774272011,-10.407376396491783,-10.144552294171543,-8.642296162530272,-8.539717702973704,0.0,0.21739130434782608,32,6,9,0,1,1,2,2,4,7,4,9,6,0,1,1,5,3.0394000000000005,125.95320000000001,0,0,2,0,4,1,0,0,0,1,1,4,2,2,0,0,0,1,0,0,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
UNC10225007A,8.79887652464312,-0.7966217351137985,8.79887652464312,0.3161912214635878,0.4904190938959465,337.3859999999998,322.2660000000001,337.13274548000044,124,0.19006305489688233,-0.35490793601428905,0.35490793601428905,0.19006305489688233,1.0,2.0,3.0,11.785876087784219,-0.09268443757961589,0.564772368846845,-2.311876484397935,0.6360364981126068,-2.179163253121482,3.0427814601060166,-0.4531304640541029,30.400376534921044,27.73606797749979,12.73606797749979,19.10974378062757,14.63328157299975,7.2388543819998326,4.988854381999832,4.988854381999832,3.3902475842498516,3.3902475842498516,2.2400831390311473,2.2400831390311473,-3.7299999999999986,5.915429176822229,5.967027822543727,2.5556273946960197,170.4860114779558,5.309813353288376,0.0,2.8236841566564013,0.0,0.0,0.0,15.0596635994775,0.0,5.098681808301038,0.0,18.127256122989884,42.29693095364306,40.05646289162323,40.72008587110862,20.64354538686926,33.18062241352924,0.0,20.158345407778533,0.0,0.0,5.309813353288376,78.94287270907724,11.257379486545457,66.49000000000001,112.47794967707087,0.0,0.0,10.902924932081056,10.401519910871457,0.0,0.0,0.0,0.0,15.066638850195453,20.64354538686926,124.19495554999963,0.0,7.64895699796528,3.4525344749745512,-3.121874718415815,0.0,-7.086328381452181,-2.088243923071455,0.0,0.0,0.0,26,2,5,0,0,0,2,3,5,4,2,5,3,0,0,0,5,4.916700000000002,104.35040000000001,0,0,0,0,4,1,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
