Kin-Method,MSE,MAE,R2,Emission(kW)
RDKitECFPMorganFP/PDPK1_XGBoost,0.635466,0.610218,-0.501395,3.540623e-07
RDKitECFPMorganFP/PDPK1_CatBoost,0.401070,0.488816,0.052406,5.596669e-07
RDKitECFPMorganFP/PDPK1_DNN,1.334648,0.820481,-2.153329,2.142500e-06
RDKitECFPMorganFP/PHKG2_Linear-SVR,0.152281,0.323402,0.221127,7.220987e-10
RDKitECFPMorganFP/PHKG2_RBF-SVR,0.152480,0.334827,0.220111,6.485554e-10
RDKitECFPMorganFP/PHKG2_DecisionTree,0.160155,0.276513,0.180856,5.019995e-10
RDKitECFPMorganFP/PHKG2_ExtraTrees,0.218663,0.379424,-0.118395,8.943464e-08
RDKitECFPMorganFP/PHKG2_RandomForest,0.216130,0.398485,-0.105443,6.677695e-08
RDKitECFPMorganFP/PHKG2_KNeighbors,0.196134,0.364474,-0.003169,5.188005e-10
RDKitECFPMorganFP/PHKG2_PLS,0.166334,0.356130,0.149249,1.487543e-08
RDKitECFPMorganFP/PHKG2_PLS-SKLEARN,0.166334,0.356130,0.149249,3.236545e-09
RDKitECFPMorganFP/PHKG2_XGBoost,0.178867,0.337128,0.085149,3.498107e-07
RDKitECFPMorganFP/PHKG2_CatBoost,0.149281,0.303537,0.236471,5.727752e-07
RDKitECFPMorganFP/PHKG2_DNN,0.327825,0.453275,-0.676729,2.128816e-06
RDKitECFPMorganFP/PIM1_Linear-SVR,0.535324,0.565917,-0.015910,4.163543e-09
RDKitECFPMorganFP/PIM1_RBF-SVR,0.401410,0.489656,0.238224,5.554116e-09
RDKitECFPMorganFP/PIM1_DecisionTree,0.490028,0.542009,0.070050,1.547915e-09
RDKitECFPMorganFP/PIM1_ExtraTrees,0.573852,0.587365,-0.089026,2.456262e-07
RDKitECFPMorganFP/PIM1_RandomForest,0.481610,0.542467,0.086024,1.859673e-07
RDKitECFPMorganFP/PIM1_KNeighbors,0.509118,0.549518,0.033821,3.562334e-09
RDKitECFPMorganFP/PIM1_PLS,0.468328,0.518899,0.111231,1.008270e-07
RDKitECFPMorganFP/PIM1_PLS-SKLEARN,0.475656,0.522889,0.097323,1.162676e-08
RDKitECFPMorganFP/PIM1_XGBoost,0.436677,0.492625,0.171297,1.402600e-06
RDKitECFPMorganFP/PIM1_CatBoost,0.432273,0.497216,0.179654,7.905001e-07
RDKitECFPMorganFP/PIM1_DNN,0.777492,0.668209,-0.475486,5.022140e-06
RDKitECFPMorganFP/PIM2_Linear-SVR,0.577659,0.658755,0.054951,4.570069e-10
RDKitECFPMorganFP/PIM2_RBF-SVR,0.428903,0.508635,0.298315,4.558959e-10
RDKitECFPMorganFP/PIM2_DecisionTree,0.789338,0.589403,-0.291356,5.210770e-10
RDKitECFPMorganFP/PIM2_ExtraTrees,0.457825,0.560970,0.250999,5.652916e-08
RDKitECFPMorganFP/PIM2_RandomForest,0.490220,0.558892,0.198001,5.990593e-08
RDKitECFPMorganFP/PIM2_KNeighbors,0.468024,0.569208,0.234313,4.171216e-10
RDKitECFPMorganFP/PIM2_PLS,0.562784,0.629728,0.079286,9.523228e-09
RDKitECFPMorganFP/PIM2_PLS-SKLEARN,0.493952,0.574079,0.191895,3.017221e-09
RDKitECFPMorganFP/PIM2_XGBoost,0.601305,0.666272,0.016266,2.405969e-07
RDKitECFPMorganFP/PIM2_CatBoost,0.378116,0.496670,0.381402,5.381475e-07
RDKitECFPMorganFP/PIM2_DNN,0.782999,0.696982,-0.280985,2.051115e-06
RDKitECFPMorganFP/PIM3_Linear-SVR,0.368270,0.472087,0.380391,1.258312e-09
RDKitECFPMorganFP/PIM3_RBF-SVR,0.381730,0.490202,0.357746,1.315890e-09
RDKitECFPMorganFP/PIM3_DecisionTree,0.401142,0.502042,0.325084,7.869287e-10
RDKitECFPMorganFP/PIM3_ExtraTrees,0.566987,0.602009,0.046053,1.013593e-07
RDKitECFPMorganFP/PIM3_RandomForest,0.540270,0.566608,0.091003,1.100574e-07
RDKitECFPMorganFP/PIM3_KNeighbors,0.432968,0.479516,0.271537,6.010117e-10
RDKitECFPMorganFP/PIM3_PLS,0.334313,0.459222,0.437523,3.148774e-08
RDKitECFPMorganFP/PIM3_PLS-SKLEARN,0.342706,0.483025,0.423403,4.564732e-09
RDKitECFPMorganFP/PIM3_XGBoost,0.442380,0.555250,0.255701,5.438221e-07
RDKitECFPMorganFP/PIM3_CatBoost,0.462123,0.518539,0.222485,5.687437e-07
RDKitECFPMorganFP/PIM3_DNN,0.635669,0.655194,-0.069503,2.688722e-06
RDKitECFPMorganFP/PKN2_Linear-SVR,0.578517,0.615533,0.137948,1.376955e-09
RDKitECFPMorganFP/PKN2_RBF-SVR,0.484013,0.587043,0.278768,1.653582e-09
RDKitECFPMorganFP/PKN2_DecisionTree,0.572975,0.619406,0.146205,7.394814e-10
RDKitECFPMorganFP/PKN2_ExtraTrees,0.544739,0.616995,0.188281,1.166204e-07
RDKitECFPMorganFP/PKN2_RandomForest,0.445442,0.561010,0.336244,9.863764e-08
RDKitECFPMorganFP/PKN2_KNeighbors,0.433133,0.522902,0.354585,7.393141e-10
RDKitECFPMorganFP/PKN2_PLS,0.518905,0.619937,0.226776,3.936109e-08
RDKitECFPMorganFP/PKN2_PLS-SKLEARN,0.518905,0.619937,0.226776,5.347531e-09
RDKitECFPMorganFP/PKN2_XGBoost,0.562774,0.592342,0.161407,6.439321e-07
RDKitECFPMorganFP/PKN2_CatBoost,0.472857,0.580797,0.295392,5.829722e-07
RDKitECFPMorganFP/PKN2_DNN,0.545473,0.605372,0.187187,3.106471e-06
RDKitECFPMorganFP/PLK1_Linear-SVR,0.248893,0.368740,0.140259,5.723520e-10
RDKitECFPMorganFP/PLK1_RBF-SVR,0.268435,0.403913,0.072754,4.107517e-10
RDKitECFPMorganFP/PLK1_DecisionTree,0.473391,0.507913,-0.635216,4.925370e-10
RDKitECFPMorganFP/PLK1_ExtraTrees,0.416714,0.495439,-0.439437,5.780352e-08
RDKitECFPMorganFP/PLK1_RandomForest,0.357171,0.468906,-0.233761,6.064086e-08
RDKitECFPMorganFP/PLK1_KNeighbors,0.276817,0.403920,0.043802,5.805461e-10
RDKitECFPMorganFP/PLK1_PLS,0.232887,0.372104,0.195548,9.820423e-09
RDKitECFPMorganFP/PLK1_PLS-SKLEARN,0.286003,0.403120,0.012072,2.917810e-09
RDKitECFPMorganFP/PLK1_XGBoost,0.471285,0.538838,-0.627942,2.397859e-07
RDKitECFPMorganFP/PLK1_CatBoost,0.320472,0.446764,-0.106993,5.023474e-07
RDKitECFPMorganFP/PLK1_DNN,1.593825,1.111663,-4.505488,1.961796e-06
RDKitECFPMorganFP/PLK3_Linear-SVR,0.675631,0.580233,-0.374178,7.282129e-10
RDKitECFPMorganFP/PLK3_RBF-SVR,0.543408,0.512142,-0.105247,9.832561e-10
RDKitECFPMorganFP/PLK3_DecisionTree,0.691167,0.570783,-0.405777,6.946246e-10
RDKitECFPMorganFP/PLK3_ExtraTrees,0.569422,0.559164,-0.158158,8.125327e-08
RDKitECFPMorganFP/PLK3_RandomForest,0.481376,0.498453,0.020920,7.379449e-08
RDKitECFPMorganFP/PLK3_KNeighbors,0.461097,0.499938,0.062167,6.275045e-10
RDKitECFPMorganFP/PLK3_PLS,0.555769,0.536864,-0.130389,2.090383e-08
RDKitECFPMorganFP/PLK3_PLS-SKLEARN,0.555769,0.536864,-0.130389,3.715877e-09
RDKitECFPMorganFP/PLK3_XGBoost,0.571417,0.590455,-0.162215,4.334168e-07
RDKitECFPMorganFP/PLK3_CatBoost,0.488105,0.509869,0.007235,6.236220e-07
RDKitECFPMorganFP/PLK3_DNN,0.905712,0.785303,-0.842144,2.191236e-06
RDKitECFPMorganFP/PLK4_Linear-SVR,0.506255,0.565744,0.100420,1.482231e-09
RDKitECFPMorganFP/PLK4_RBF-SVR,0.446215,0.550757,0.207106,1.733287e-09
RDKitECFPMorganFP/PLK4_DecisionTree,0.611237,0.625883,-0.086126,9.479670e-10
RDKitECFPMorganFP/PLK4_ExtraTrees,0.525068,0.589754,0.066990,1.213931e-07
RDKitECFPMorganFP/PLK4_RandomForest,0.436202,0.536749,0.224899,1.026967e-07
RDKitECFPMorganFP/PLK4_KNeighbors,1.120083,0.909299,-0.990311,9.245403e-10
RDKitECFPMorganFP/PLK4_PLS,0.490570,0.550888,0.128290,4.493955e-08
RDKitECFPMorganFP/PLK4_PLS-SKLEARN,0.470613,0.534214,0.163753,6.273028e-09
RDKitECFPMorganFP/PLK4_XGBoost,0.450786,0.534083,0.198984,7.151266e-07
RDKitECFPMorganFP/PLK4_CatBoost,0.507710,0.557403,0.097833,6.703600e-07
RDKitECFPMorganFP/PLK4_DNN,0.543472,0.589922,0.034286,3.052727e-06
RDKitECFPMorganFP/PRKAA1_Linear-SVR,0.635654,0.607230,-0.075376,1.570816e-09
RDKitECFPMorganFP/PRKAA1_RBF-SVR,0.485264,0.505296,0.179049,2.011221e-09
RDKitECFPMorganFP/PRKAA1_DecisionTree,0.833909,0.691869,-0.410776,9.084410e-10
RDKitECFPMorganFP/PRKAA1_ExtraTrees,0.691540,0.643923,-0.169922,1.350872e-07
RDKitECFPMorganFP/PRKAA1_RandomForest,0.524791,0.541581,0.112179,1.092405e-07
RDKitECFPMorganFP/PRKAA1_KNeighbors,0.548285,0.547060,0.072432,1.781709e-09
RDKitECFPMorganFP/PRKAA1_PLS,0.446886,0.492730,0.243975,4.667464e-08
RDKitECFPMorganFP/PRKAA1_PLS-SKLEARN,0.446886,0.492730,0.243975,6.085244e-09
RDKitECFPMorganFP/PRKAA1_XGBoost,0.723362,0.651387,-0.223756,7.376474e-07
RDKitECFPMorganFP/PRKAA1_CatBoost,0.471096,0.500190,0.203017,7.060820e-07
RDKitECFPMorganFP/PRKAA1_DNN,0.733791,0.666742,-0.241399,3.093281e-06
RDKitECFPMorganFP/PRKACA_Linear-SVR,0.584044,0.567734,0.377125,3.626369e-09
RDKitECFPMorganFP/PRKACA_RBF-SVR,0.556657,0.572630,0.406333,3.263244e-09
RDKitECFPMorganFP/PRKACA_DecisionTree,0.833213,0.677823,0.111389,1.227901e-09
RDKitECFPMorganFP/PRKACA_ExtraTrees,0.724485,0.626771,0.227346,1.776095e-07
RDKitECFPMorganFP/PRKACA_RandomForest,0.612503,0.595760,0.346774,1.349180e-07
RDKitECFPMorganFP/PRKACA_KNeighbors,0.617143,0.628347,0.341825,2.368244e-09
RDKitECFPMorganFP/PRKACA_PLS,0.556163,0.580170,0.406860,6.255000e-08
RDKitECFPMorganFP/PRKACA_PLS-SKLEARN,0.556163,0.580170,0.406860,7.843251e-09
RDKitECFPMorganFP/PRKACA_XGBoost,0.567672,0.536244,0.394585,9.198085e-07
RDKitECFPMorganFP/PRKACA_CatBoost,0.533687,0.539434,0.430830,6.554502e-07
RDKitECFPMorganFP/PRKACA_DNN,0.713233,0.612081,0.239346,3.824502e-06
RDKitECFPMorganFP/PRKCD_Linear-SVR,0.304893,0.421974,0.510029,1.142267e-09
RDKitECFPMorganFP/PRKCD_RBF-SVR,0.395007,0.466707,0.365212,1.302817e-09
RDKitECFPMorganFP/PRKCD_DecisionTree,0.552800,0.552686,0.111635,8.168009e-10
RDKitECFPMorganFP/PRKCD_ExtraTrees,0.476890,0.518931,0.233624,1.055687e-07
RDKitECFPMorganFP/PRKCD_RandomForest,0.495528,0.530478,0.203672,8.924683e-08
RDKitECFPMorganFP/PRKCD_KNeighbors,0.451372,0.534777,0.274633,7.093089e-10
RDKitECFPMorganFP/PRKCD_PLS,0.263994,0.411299,0.575755,3.189836e-08
RDKitECFPMorganFP/PRKCD_PLS-SKLEARN,0.357220,0.456826,0.425938,4.686134e-09
RDKitECFPMorganFP/PRKCD_XGBoost,0.382824,0.469593,0.384790,5.524097e-07
RDKitECFPMorganFP/PRKCD_CatBoost,0.247845,0.383894,0.601706,6.580276e-07
RDKitECFPMorganFP/PRKCD_DNN,0.556351,0.601371,0.105928,2.927979e-06
RDKitECFPMorganFP/PRKCG_Linear-SVR,0.301703,0.427470,-0.224709,6.931164e-10
RDKitECFPMorganFP/PRKCG_RBF-SVR,0.231836,0.396517,0.058903,7.926594e-10
RDKitECFPMorganFP/PRKCG_DecisionTree,0.677884,0.582776,-1.751748,7.233615e-10
RDKitECFPMorganFP/PRKCG_ExtraTrees,0.336114,0.469040,-0.364397,7.541658e-08
RDKitECFPMorganFP/PRKCG_RandomForest,0.275469,0.462016,-0.118217,7.225739e-08
RDKitECFPMorganFP/PRKCG_KNeighbors,0.425370,0.557776,-0.726714,5.905807e-10
RDKitECFPMorganFP/PRKCG_PLS,0.282071,0.425556,-0.145016,1.998880e-08
RDKitECFPMorganFP/PRKCG_PLS-SKLEARN,0.286070,0.431981,-0.161251,3.637755e-09
RDKitECFPMorganFP/PRKCG_XGBoost,0.365952,0.495033,-0.485518,4.166332e-07
RDKitECFPMorganFP/PRKCG_CatBoost,0.263417,0.396173,-0.069295,6.211249e-07
RDKitECFPMorganFP/PRKCG_DNN,0.773803,0.749207,-2.141116,2.122338e-06
RDKitECFPMorganFP/PRKCI_Linear-SVR,0.102940,0.266691,-0.260439,4.653740e-10
RDKitECFPMorganFP/PRKCI_RBF-SVR,0.112338,0.280586,-0.375510,4.827582e-10
RDKitECFPMorganFP/PRKCI_DecisionTree,0.160109,0.305989,-0.960435,3.805119e-10
RDKitECFPMorganFP/PRKCI_ExtraTrees,0.184052,0.369894,-1.253592,4.811340e-08
RDKitECFPMorganFP/PRKCI_RandomForest,0.166137,0.375743,-1.034237,5.497181e-08
RDKitECFPMorganFP/PRKCI_KNeighbors,0.357132,0.561120,-3.372846,5.243328e-10
RDKitECFPMorganFP/PRKCI_PLS,0.103609,0.257342,-0.268620,4.277814e-09
RDKitECFPMorganFP/PRKCI_PLS-SKLEARN,0.097431,0.254867,-0.192975,2.539783e-09
RDKitECFPMorganFP/PRKCI_XGBoost,0.236875,0.398396,-1.900380,1.554672e-07
RDKitECFPMorganFP/PRKCI_CatBoost,0.081046,0.241550,0.007640,5.618198e-07
RDKitECFPMorganFP/PRKCI_DNN,1.105188,0.759794,-12.532311,2.015855e-06
RDKitECFPMorganFP/PRKCN_Linear-SVR,0.647372,0.602212,0.249476,2.663475e-09
RDKitECFPMorganFP/PRKCN_RBF-SVR,0.615973,0.589400,0.285878,3.482470e-09
RDKitECFPMorganFP/PRKCN_DecisionTree,0.835276,0.682777,0.031632,1.244235e-09
RDKitECFPMorganFP/PRKCN_ExtraTrees,0.724675,0.668220,0.159856,1.895107e-07
RDKitECFPMorganFP/PRKCN_RandomForest,0.612291,0.581286,0.290147,1.427865e-07
RDKitECFPMorganFP/PRKCN_KNeighbors,0.647332,0.593127,0.249523,2.897093e-09
RDKitECFPMorganFP/PRKCN_PLS,0.586846,0.581924,0.319646,7.165474e-08
RDKitECFPMorganFP/PRKCN_PLS-SKLEARN,0.547188,0.572862,0.365624,8.745615e-09
RDKitECFPMorganFP/PRKCN_XGBoost,0.577244,0.584772,0.330778,1.011428e-06
RDKitECFPMorganFP/PRKCN_CatBoost,0.518926,0.563189,0.398389,7.897708e-07
RDKitECFPMorganFP/PRKCN_DNN,0.773981,0.688265,0.102694,4.033271e-06
RDKitECFPMorganFP/PRKCQ_Linear-SVR,0.965874,0.779534,0.312505,5.728803e-10
RDKitECFPMorganFP/PRKCQ_RBF-SVR,0.964659,0.702119,0.313370,5.479129e-10
RDKitECFPMorganFP/PRKCQ_DecisionTree,1.568945,0.896998,-0.116752,6.037156e-10
RDKitECFPMorganFP/PRKCQ_ExtraTrees,1.083010,0.758392,0.229129,6.350074e-08
RDKitECFPMorganFP/PRKCQ_RandomForest,1.084011,0.743833,0.228417,6.451935e-08
RDKitECFPMorganFP/PRKCQ_KNeighbors,1.343874,0.909414,0.043450,5.452868e-10
RDKitECFPMorganFP/PRKCQ_PLS,0.966416,0.779905,0.312119,1.352087e-08
RDKitECFPMorganFP/PRKCQ_PLS-SKLEARN,0.971656,0.785621,0.308389,3.247078e-09
RDKitECFPMorganFP/PRKCQ_XGBoost,1.252846,0.882847,0.108242,3.192854e-07
RDKitECFPMorganFP/PRKCQ_CatBoost,0.965347,0.717208,0.312880,5.615779e-07
RDKitECFPMorganFP/PRKCQ_DNN,1.518579,0.980231,-0.080903,2.053229e-06
RDKitECFPMorganFP/PRKCZ_Linear-SVR,0.395261,0.487023,-0.372421,3.544054e-10
RDKitECFPMorganFP/PRKCZ_RBF-SVR,0.339921,0.443862,-0.180271,4.068868e-10
RDKitECFPMorganFP/PRKCZ_DecisionTree,0.450557,0.483560,-0.564419,3.741426e-10
RDKitECFPMorganFP/PRKCZ_ExtraTrees,0.445894,0.488025,-0.548228,4.782984e-08
RDKitECFPMorganFP/PRKCZ_RandomForest,0.329295,0.448206,-0.143375,5.543086e-08
RDKitECFPMorganFP/PRKCZ_KNeighbors,0.403373,0.477800,-0.400587,4.807402e-10
RDKitECFPMorganFP/PRKCZ_PLS,0.405649,0.493292,-0.408491,5.067741e-09
RDKitECFPMorganFP/PRKCZ_PLS-SKLEARN,0.466267,0.550390,-0.618967,2.404265e-09
RDKitECFPMorganFP/PRKCZ_XGBoost,0.388568,0.467722,-0.349181,1.641972e-07
RDKitECFPMorganFP/PRKCZ_CatBoost,0.372363,0.468820,-0.292914,4.161351e-07
RDKitECFPMorganFP/PRKCZ_DNN,0.892783,0.733230,-2.099911,1.823846e-06
RDKitECFPMorganFP/PRKD2_Linear-SVR,0.478866,0.536095,-0.014074,1.892858e-09
RDKitECFPMorganFP/PRKD2_RBF-SVR,0.417365,0.501974,0.116163,2.534077e-09
RDKitECFPMorganFP/PRKD2_DecisionTree,0.466355,0.487563,0.012418,1.040946e-09
RDKitECFPMorganFP/PRKD2_ExtraTrees,0.375028,0.491390,0.205818,1.436419e-07
RDKitECFPMorganFP/PRKD2_RandomForest,0.360410,0.461253,0.236776,1.187906e-07
RDKitECFPMorganFP/PRKD2_KNeighbors,0.448842,0.510992,0.049505,1.006435e-09
RDKitECFPMorganFP/PRKD2_PLS,0.440505,0.516180,0.067161,5.113010e-08
RDKitECFPMorganFP/PRKD2_PLS-SKLEARN,0.465508,0.527072,0.014212,6.976872e-09
RDKitECFPMorganFP/PRKD2_XGBoost,0.381905,0.492350,0.191257,8.086211e-07
RDKitECFPMorganFP/PRKD2_CatBoost,0.348264,0.465894,0.262496,7.246184e-07
RDKitECFPMorganFP/PRKD2_DNN,0.668873,0.649716,-0.416445,3.302666e-06
RDKitECFPMorganFP/PRKG1_Linear-SVR,0.592394,0.623319,-0.027982,5.178238e-10
RDKitECFPMorganFP/PRKG1_RBF-SVR,0.462290,0.561457,0.197787,5.911015e-10
RDKitECFPMorganFP/PRKG1_DecisionTree,0.599523,0.623712,-0.040354,4.941515e-10
RDKitECFPMorganFP/PRKG1_ExtraTrees,0.498737,0.591284,0.134540,6.322647e-08
RDKitECFPMorganFP/PRKG1_RandomForest,0.446277,0.569066,0.225574,6.574585e-08
RDKitECFPMorganFP/PRKG1_KNeighbors,0.837510,0.802499,-0.453333,4.081202e-10
RDKitECFPMorganFP/PRKG1_PLS,0.503703,0.582190,0.125923,1.293193e-08
RDKitECFPMorganFP/PRKG1_PLS-SKLEARN,0.503703,0.582190,0.125923,3.181568e-09
RDKitECFPMorganFP/PRKG1_XGBoost,0.561016,0.621886,0.026467,3.331263e-07
RDKitECFPMorganFP/PRKG1_CatBoost,0.504060,0.577978,0.125303,5.252461e-07
RDKitECFPMorganFP/PRKG1_DNN,0.521812,0.640413,0.094499,2.069320e-06
RDKitECFPMorganFP/PRKG2_Linear-SVR,0.592517,0.549668,-0.432502,4.801015e-10
RDKitECFPMorganFP/PRKG2_RBF-SVR,0.527356,0.560543,-0.274966,4.906653e-10
RDKitECFPMorganFP/PRKG2_DecisionTree,0.512040,0.483422,-0.237936,3.505999e-10
RDKitECFPMorganFP/PRKG2_ExtraTrees,0.476479,0.516032,-0.151961,5.436059e-08
RDKitECFPMorganFP/PRKG2_RandomForest,0.336564,0.477610,0.186305,5.801616e-08
RDKitECFPMorganFP/PRKG2_KNeighbors,1.459976,1.101465,-2.529719,4.038067e-10
RDKitECFPMorganFP/PRKG2_PLS,0.429321,0.517050,-0.037951,7.320811e-09
RDKitECFPMorganFP/PRKG2_PLS-SKLEARN,0.429321,0.517050,-0.037951,2.713791e-09
RDKitECFPMorganFP/PRKG2_XGBoost,0.497256,0.523983,-0.202193,1.987955e-07
RDKitECFPMorganFP/PRKG2_CatBoost,0.449503,0.500485,-0.086743,5.101105e-07
RDKitECFPMorganFP/PRKG2_DNN,1.225374,0.811458,-1.962532,2.002912e-06
RDKitECFPMorganFP/PRKX_Linear-SVR,0.715596,0.677453,0.302094,1.532316e-09
RDKitECFPMorganFP/PRKX_RBF-SVR,0.777724,0.657443,0.241503,1.730246e-09
RDKitECFPMorganFP/PRKX_DecisionTree,1.051980,0.760595,-0.025973,9.886172e-10
RDKitECFPMorganFP/PRKX_ExtraTrees,0.811490,0.710035,0.208571,1.188085e-07
RDKitECFPMorganFP/PRKX_RandomForest,0.702148,0.675539,0.315210,1.006376e-07
RDKitECFPMorganFP/PRKX_KNeighbors,1.334923,0.942283,-0.301921,8.270765e-10
RDKitECFPMorganFP/PRKX_PLS,0.711765,0.669647,0.305831,4.241843e-08
RDKitECFPMorganFP/PRKX_PLS-SKLEARN,0.711765,0.669647,0.305831,5.708123e-09
RDKitECFPMorganFP/PRKX_XGBoost,0.693144,0.656248,0.323992,6.920907e-07
RDKitECFPMorganFP/PRKX_CatBoost,0.628513,0.612734,0.387025,6.637845e-07
RDKitECFPMorganFP/PRKX_DNN,0.981031,0.786035,0.043222,3.000438e-06
RDKitECFPMorganFP/PTK2B_Linear-SVR,0.671463,0.617678,0.157702,4.509600e-10
RDKitECFPMorganFP/PTK2B_RBF-SVR,0.744592,0.627011,0.065968,4.099198e-10
RDKitECFPMorganFP/PTK2B_DecisionTree,0.771458,0.566859,0.032266,4.820308e-10
RDKitECFPMorganFP/PTK2B_ExtraTrees,0.644859,0.619829,0.191076,4.869148e-08
RDKitECFPMorganFP/PTK2B_RandomForest,0.774834,0.688730,0.028031,5.496919e-08
RDKitECFPMorganFP/PTK2B_KNeighbors,0.570307,0.533792,0.284595,4.332058e-10
RDKitECFPMorganFP/PTK2B_PLS,0.554679,0.555524,0.304198,5.050300e-09
RDKitECFPMorganFP/PTK2B_PLS-SKLEARN,0.554679,0.555524,0.304198,2.401158e-09
RDKitECFPMorganFP/PTK2B_XGBoost,0.616227,0.653145,0.226991,1.581312e-07
RDKitECFPMorganFP/PTK2B_CatBoost,0.723666,0.614354,0.092218,4.496940e-07
RDKitECFPMorganFP/PTK2B_DNN,1.134988,0.767547,-0.423753,1.951616e-06
RDKitECFPMorganFP/PTK2_Linear-SVR,0.878276,0.679452,0.299697,8.065994e-10
RDKitECFPMorganFP/PTK2_RBF-SVR,0.963372,0.767492,0.231846,1.003807e-09
RDKitECFPMorganFP/PTK2_DecisionTree,0.959102,0.739685,0.235250,6.849205e-10
RDKitECFPMorganFP/PTK2_ExtraTrees,1.090559,0.813616,0.130432,7.887138e-08
RDKitECFPMorganFP/PTK2_RandomForest,0.970773,0.786885,0.225945,7.369509e-08
RDKitECFPMorganFP/PTK2_KNeighbors,1.289697,0.902939,-0.028353,6.208252e-10
RDKitECFPMorganFP/PTK2_PLS,0.965058,0.706475,0.230501,2.307617e-08
RDKitECFPMorganFP/PTK2_PLS-SKLEARN,0.955998,0.715921,0.237725,4.241822e-09
RDKitECFPMorganFP/PTK2_XGBoost,0.859380,0.706211,0.314764,4.544138e-07
RDKitECFPMorganFP/PTK2_CatBoost,0.921373,0.723710,0.265334,6.011645e-07
RDKitECFPMorganFP/PTK2_DNN,1.399613,0.924772,-0.115996,2.247792e-06
RDKitECFPMorganFP/RET_Linear-SVR,0.845300,0.722006,0.269970,1.923840e-09
RDKitECFPMorganFP/RET_RBF-SVR,0.755610,0.692546,0.347430,2.313987e-09
RDKitECFPMorganFP/RET_DecisionTree,1.157277,0.868134,0.000536,1.009580e-09
RDKitECFPMorganFP/RET_ExtraTrees,0.874219,0.728343,0.244995,1.373607e-07
RDKitECFPMorganFP/RET_RandomForest,0.753840,0.693934,0.348959,1.103963e-07
RDKitECFPMorganFP/RET_KNeighbors,0.850654,0.731525,0.265347,9.560556e-10
RDKitECFPMorganFP/RET_PLS,0.732337,0.676973,0.367529,5.112800e-08
RDKitECFPMorganFP/RET_PLS-SKLEARN,0.709381,0.640284,0.387355,6.803121e-09
RDKitECFPMorganFP/RET_XGBoost,0.947149,0.736264,0.182010,8.015065e-07
RDKitECFPMorganFP/RET_CatBoost,0.687027,0.655358,0.406660,6.910328e-07
RDKitECFPMorganFP/RET_DNN,1.080859,0.831783,0.066533,3.486159e-06
RDKitECFPMorganFP/ROCK1_Linear-SVR,0.600296,0.593051,0.268515,3.700494e-09
RDKitECFPMorganFP/ROCK1_RBF-SVR,0.484869,0.538071,0.409168,4.422308e-09
RDKitECFPMorganFP/ROCK1_DecisionTree,0.619102,0.607316,0.245599,1.438587e-09
RDKitECFPMorganFP/ROCK1_ExtraTrees,0.557290,0.580352,0.320919,2.321039e-07
RDKitECFPMorganFP/ROCK1_RandomForest,0.476809,0.537522,0.418988,1.616818e-07
RDKitECFPMorganFP/ROCK1_KNeighbors,0.467858,0.540571,0.429895,1.413897e-09
RDKitECFPMorganFP/ROCK1_PLS,0.467795,0.533027,0.429972,8.578830e-08
RDKitECFPMorganFP/ROCK1_PLS-SKLEARN,0.467795,0.533027,0.429972,1.043650e-08
RDKitECFPMorganFP/ROCK1_XGBoost,0.480843,0.541056,0.414073,1.180753e-06
RDKitECFPMorganFP/ROCK1_CatBoost,0.395870,0.489974,0.517616,7.327846e-07
RDKitECFPMorganFP/ROCK1_DNN,0.606099,0.633964,0.261444,4.447392e-06
RDKitECFPMorganFP/ROCK2_Linear-SVR,0.589848,0.595622,0.181223,2.638584e-09
RDKitECFPMorganFP/ROCK2_RBF-SVR,0.520817,0.586006,0.277045,3.176671e-09
RDKitECFPMorganFP/ROCK2_DecisionTree,0.795138,0.698357,-0.103743,1.090694e-09
RDKitECFPMorganFP/ROCK2_ExtraTrees,0.805186,0.721566,-0.117690,1.707200e-07
RDKitECFPMorganFP/ROCK2_RandomForest,0.593619,0.615901,0.175988,1.310253e-07
RDKitECFPMorganFP/ROCK2_KNeighbors,0.767516,0.714115,-0.065400,2.792371e-09
RDKitECFPMorganFP/ROCK2_PLS,0.632608,0.623590,0.121867,6.308464e-08
RDKitECFPMorganFP/ROCK2_PLS-SKLEARN,0.616711,0.621909,0.143934,8.139713e-09
RDKitECFPMorganFP/ROCK2_XGBoost,0.588954,0.613713,0.182464,8.869542e-07
RDKitECFPMorganFP/ROCK2_CatBoost,0.588869,0.599598,0.182581,6.854205e-07
RDKitECFPMorganFP/ROCK2_DNN,0.768135,0.710555,-0.066259,4.087434e-06
RDKitECFPMorganFP/ROS1_Linear-SVR,0.737252,0.647920,0.006383,6.959145e-10
RDKitECFPMorganFP/ROS1_RBF-SVR,0.751120,0.655433,-0.012307,6.331817e-10
RDKitECFPMorganFP/ROS1_DecisionTree,1.159024,0.775988,-0.562052,4.770455e-10
RDKitECFPMorganFP/ROS1_ExtraTrees,0.946171,0.756814,-0.275184,6.722920e-08
RDKitECFPMorganFP/ROS1_RandomForest,0.789491,0.690461,-0.064021,6.830392e-08
RDKitECFPMorganFP/ROS1_KNeighbors,0.677945,0.585798,0.086313,4.834334e-10
RDKitECFPMorganFP/ROS1_PLS,0.674138,0.646683,0.091444,1.618029e-08
RDKitECFPMorganFP/ROS1_PLS-SKLEARN,0.674138,0.646683,0.091444,3.492925e-09
